fips,date,RR,state,code
44,2021-02-05,1.208,Rhode Island,RI
45,2021-02-05,1.2134782608695651,South Carolina,SC
46,2021-02-05,0.4537121212121213,South Dakota,SD
47,2021-02-05,1.2970526315789475,Tennessee,TN
48,2021-02-05,1.1564685039370075,Texas,TX
49,2021-02-05,0.30241379310344824,Utah,UT
50,2021-02-05,0.26935714285714285,Vermont,VT
51,2021-02-05,0.9332330827067671,Virginia,VA
53,2021-02-05,0.42615384615384627,Washington,WA
54,2021-02-05,1.0489090909090908,West Virginia,WV
55,2021-02-05,0.6640277777777778,Wisconsin,WI
56,2021-02-05,0.6782608695652175,Wyoming,WY
1,2021-02-06,1.038507462686567,Alabama,AL
4,2021-02-06,1.5539999999999998,Arizona,AZ
5,2021-02-06,1.1322666666666668,Arkansas,AR
6,2021-02-06,1.051551724137931,California,CA
8,2021-02-06,0.7092343749999998,Colorado,CO
9,2021-02-06,0.9562499999999999,Connecticut,CT
10,2021-02-06,1.1333333333333335,Delaware,DE
11,2021-02-06,0.58,District Of Columbia,DC
12,2021-02-06,0.9226865671641793,Florida,FL
13,2021-02-06,1.0920754716981131,Georgia,GA
16,2021-02-06,0.5674545454545454,Idaho,ID
17,2021-02-06,0.8645098039215685,Illinois,IL
18,2021-02-06,1.0060869565217387,Indiana,IN
19,2021-02-06,0.6506060606060605,Iowa,IA
20,2021-02-06,0.7987142857142855,Kansas,KS
21,2021-02-06,1.0070833333333336,Kentucky,KY
22,2021-02-06,0.8981250000000001,Louisiana,LA
23,2021-02-06,0.45625,Maine,ME
24,2021-02-06,0.71125,Maryland,MD
25,2021-02-06,0.8164285714285715,Massachusetts,MA
26,2021-02-06,0.42264096385542177,Michigan,MI
27,2021-02-06,0.458116091954023,Minnesota,MN
28,2021-02-06,1.0223170731707316,Mississippi,MS
29,2021-02-06,0.5245391304347826,Missouri,MO
30,2021-02-06,0.42246428571428574,Montana,MT
31,2021-02-06,0.42326881720430104,Nebraska,NE
32,2021-02-06,0.708235294117647,Nevada,NV
33,2021-02-06,0.732,New Hampshire,NH
34,2021-02-06,0.9561904761904761,New Jersey,NJ
35,2021-02-06,0.7120606060606061,New Mexico,NM
36,2021-02-06,1.0106451612903224,New York,NY
37,2021-02-06,1.0578999999999994,North Carolina,NC
38,2021-02-06,0.2751132075471699,North Dakota,ND
39,2021-02-06,0.9488636363636362,Ohio,OH
40,2021-02-06,1.2889610389610389,Oklahoma,OK
41,2021-02-06,0.37486111111111114,Oregon,OR
42,2021-02-06,1.0456716417910448,Pennsylvania,PA
44,2021-02-06,1.2100000000000002,Rhode Island,RI
45,2021-02-06,1.2271739130434782,South Carolina,SC
46,2021-02-06,0.4441515151515152,South Dakota,SD
47,2021-02-06,1.2710526315789472,Tennessee,TN
48,2021-02-06,1.1719055118110242,Texas,TX
49,2021-02-06,0.30241379310344824,Utah,UT
50,2021-02-06,0.27435714285714285,Vermont,VT
51,2021-02-06,0.9396992481203009,Virginia,VA
53,2021-02-06,0.42651282051282063,Washington,WA
54,2021-02-06,1.0479999999999998,West Virginia,WV
55,2021-02-06,0.6566666666666667,Wisconsin,WI
56,2021-02-06,0.6739130434782609,Wyoming,WY
1,2021-02-07,1.036417910447761,Alabama,AL
4,2021-02-07,1.5513333333333332,Arizona,AZ
5,2021-02-07,1.1377333333333335,Arkansas,AR
6,2021-02-07,1.0448275862068965,California,CA
8,2021-02-07,0.7012656249999999,Colorado,CO
9,2021-02-07,0.95625,Connecticut,CT
10,2021-02-07,1.1333333333333335,Delaware,DE
11,2021-02-07,0.58,District Of Columbia,DC
12,2021-02-07,0.9280597014925372,Florida,FL
13,2021-02-07,1.0974842767295592,Georgia,GA
16,2021-02-07,0.5627272727272726,Idaho,ID
17,2021-02-07,0.8577450980392156,Illinois,IL
18,2021-02-07,0.9955434782608694,Indiana,IN
19,2021-02-07,0.645959595959596,Iowa,IA
20,2021-02-07,0.7905523809523812,Kansas,KS
21,2021-02-07,1.0095833333333333,Kentucky,KY
22,2021-02-07,0.89828125,Louisiana,LA
23,2021-02-07,0.4575,Maine,ME
24,2021-02-07,0.7112499999999998,Maryland,MD
25,2021-02-07,0.817857142857143,Massachusetts,MA
26,2021-02-07,0.4183156626506024,Michigan,MI
27,2021-02-07,0.44874942528735634,Minnesota,MN
28,2021-02-07,1.01890243902439,Mississippi,MS
29,2021-02-07,0.5153652173913044,Missouri,MO
30,2021-02-07,0.41830357142857133,Montana,MT
31,2021-02-07,0.4173870967741936,Nebraska,NE
32,2021-02-07,0.7005882352941176,Nevada,NV
33,2021-02-07,0.7329999999999999,New Hampshire,NH
34,2021-02-07,0.9614285714285713,New Jersey,NJ
35,2021-02-07,0.7044848484848483,New Mexico,NM
36,2021-02-07,1.016774193548387,New York,NY
37,2021-02-07,1.0666000000000004,North Carolina,NC
38,2021-02-07,0.2710188679245283,North Dakota,ND
39,2021-02-07,0.9421590909090907,Ohio,OH
40,2021-02-07,1.2881818181818177,Oklahoma,OK
41,2021-02-07,0.37625,Oregon,OR
42,2021-02-07,1.0407462686567162,Pennsylvania,PA
44,2021-02-07,1.214,Rhode Island,RI
45,2021-02-07,1.2408695652173913,South Carolina,SC
46,2021-02-07,0.43563636363636354,South Dakota,SD
47,2021-02-07,1.243789473684211,Tennessee,TN
48,2021-02-07,1.1881259842519685,Texas,TX
49,2021-02-07,0.3010344827586207,Utah,UT
50,2021-02-07,0.2794285714285714,Vermont,VT
51,2021-02-07,0.9469172932330835,Virginia,VA
53,2021-02-07,0.4271794871794873,Washington,WA
54,2021-02-07,1.0456363636363637,West Virginia,WV
55,2021-02-07,0.6502777777777777,Wisconsin,WI
56,2021-02-07,0.6682608695652175,Wyoming,WY
1,2021-02-08,1.0355223880597013,Alabama,AL
4,2021-02-08,1.5473333333333334,Arizona,AZ
5,2021-02-08,1.1410666666666665,Arkansas,AR
6,2021-02-08,1.0362068965517237,California,CA
8,2021-02-08,0.6938125,Colorado,CO
9,2021-02-08,0.95625,Connecticut,CT
10,2021-02-08,1.1333333333333335,Delaware,DE
11,2021-02-08,0.58,District Of Columbia,DC
12,2021-02-08,0.9331343283582088,Florida,FL
13,2021-02-08,1.1028301886792453,Georgia,GA
16,2021-02-08,0.5567272727272727,Idaho,ID
17,2021-02-08,0.8506862745098036,Illinois,IL
18,2021-02-08,0.9880434782608695,Indiana,IN
19,2021-02-08,0.6396969696969698,Iowa,IA
20,2021-02-08,0.7813142857142855,Kansas,KS
21,2021-02-08,1.0128333333333335,Kentucky,KY
22,2021-02-08,0.8987500000000003,Louisiana,LA
23,2021-02-08,0.46,Maine,ME
24,2021-02-08,0.7120833333333332,Maryland,MD
25,2021-02-08,0.8228571428571428,Massachusetts,MA
26,2021-02-08,0.4141602409638556,Michigan,MI
27,2021-02-08,0.441448275862069,Minnesota,MN
28,2021-02-08,1.016463414634146,Mississippi,MS
29,2021-02-08,0.5109652173913043,Missouri,MO
30,2021-02-08,0.41533928571428574,Montana,MT
31,2021-02-08,0.41163440860215056,Nebraska,NE
32,2021-02-08,0.6917647058823528,Nevada,NV
33,2021-02-08,0.732,New Hampshire,NH
34,2021-02-08,0.9647619047619047,New Jersey,NJ
35,2021-02-08,0.6984545454545453,New Mexico,NM
36,2021-02-08,1.0233870967741934,New York,NY
37,2021-02-08,1.0759000000000003,North Carolina,NC
38,2021-02-08,0.265466037735849,North Dakota,ND
39,2021-02-08,0.9365909090909093,Ohio,OH
40,2021-02-08,1.2871428571428567,Oklahoma,OK
41,2021-02-08,0.3765277777777778,Oregon,OR
42,2021-02-08,1.0346268656716422,Pennsylvania,PA
44,2021-02-08,1.216,Rhode Island,RI
45,2021-02-08,1.2558695652173917,South Carolina,SC
46,2021-02-08,0.4278636363636364,South Dakota,SD
47,2021-02-08,1.2163157894736845,Tennessee,TN
48,2021-02-08,1.1918700787401575,Texas,TX
49,2021-02-08,0.3013793103448275,Utah,UT
50,2021-02-08,0.28450000000000003,Vermont,VT
51,2021-02-08,0.9544360902255636,Virginia,VA
53,2021-02-08,0.4284102564102564,Washington,WA
54,2021-02-08,1.0440000000000003,West Virginia,WV
55,2021-02-08,0.6444444444444445,Wisconsin,WI
56,2021-02-08,0.6604347826086957,Wyoming,WY
1,2021-02-09,1.0350746268656716,Alabama,AL
4,2021-02-09,1.5453333333333332,Arizona,AZ
5,2021-02-09,1.1452,Arkansas,AR
6,2021-02-09,1.0291379310344828,California,CA
8,2021-02-09,0.6866562499999997,Colorado,CO
9,2021-02-09,0.9575,Connecticut,CT
10,2021-02-09,1.1266666666666667,Delaware,DE
11,2021-02-09,0.58,District Of Columbia,DC
12,2021-02-09,0.9385074626865673,Florida,FL
13,2021-02-09,1.1076729559748422,Georgia,GA
16,2021-02-09,0.5513181818181817,Idaho,ID
17,2021-02-09,0.8430392156862745,Illinois,IL
18,2021-02-09,0.9793478260869568,Indiana,IN
19,2021-02-09,0.6344444444444444,Iowa,IA
20,2021-02-09,0.7709999999999998,Kansas,KS
21,2021-02-09,1.0169166666666671,Kentucky,KY
22,2021-02-09,0.8993750000000003,Louisiana,LA
23,2021-02-09,0.460625,Maine,ME
24,2021-02-09,0.71125,Maryland,MD
25,2021-02-09,0.8257142857142856,Massachusetts,MA
26,2021-02-09,0.4108433734939762,Michigan,MI
27,2021-02-09,0.4357011494252872,Minnesota,MN
28,2021-02-09,1.0146341463414632,Mississippi,MS
29,2021-02-09,0.5054434782608697,Missouri,MO
30,2021-02-09,0.4108214285714286,Montana,MT
31,2021-02-09,0.40646236559139787,Nebraska,NE
32,2021-02-09,0.6852941176470588,Nevada,NV
33,2021-02-09,0.735,New Hampshire,NH
34,2021-02-09,0.9699999999999998,New Jersey,NJ
35,2021-02-09,0.6917878787878786,New Mexico,NM
36,2021-02-09,1.0295161290322579,New York,NY
37,2021-02-09,1.0852000000000004,North Carolina,NC
38,2021-02-09,0.262188679245283,North Dakota,ND
39,2021-02-09,0.9310227272727268,Ohio,OH
40,2021-02-09,1.287402597402597,Oklahoma,OK
41,2021-02-09,0.377,Oregon,OR
42,2021-02-09,1.03044776119403,Pennsylvania,PA
44,2021-02-09,1.2200000000000002,Rhode Island,RI
45,2021-02-09,1.2728260869565213,South Carolina,SC
46,2021-02-09,0.41896969696969694,South Dakota,SD
47,2021-02-09,1.1909473684210528,Tennessee,TN
48,2021-02-09,1.1945472440944878,Texas,TX
49,2021-02-09,0.30137931034482757,Utah,UT
50,2021-02-09,0.2895,Vermont,VT
51,2021-02-09,0.9632330827067668,Virginia,VA
53,2021-02-09,0.4311282051282052,Washington,WA
54,2021-02-09,1.0412727272727273,West Virginia,WV
55,2021-02-09,0.6383333333333333,Wisconsin,WI
56,2021-02-09,0.6560869565217391,Wyoming,WY
1,2021-02-10,1.0328358208955222,Alabama,AL
4,2021-02-10,1.5480000000000003,Arizona,AZ
5,2021-02-10,1.1466666666666674,Arkansas,AR
6,2021-02-10,1.020344827586207,California,CA
8,2021-02-10,0.6790000000000002,Colorado,CO
9,2021-02-10,0.9625,Connecticut,CT
10,2021-02-10,1.1366666666666667,Delaware,DE
11,2021-02-10,0.59,District Of Columbia,DC
12,2021-02-10,0.9417910447761194,Florida,FL
13,2021-02-10,1.112012578616352,Georgia,GA
16,2021-02-10,0.5446590909090909,Idaho,ID
17,2021-02-10,0.8362745098039216,Illinois,IL
18,2021-02-10,0.9707608695652172,Indiana,IN
19,2021-02-10,0.6285858585858586,Iowa,IA
20,2021-02-10,0.7613238095238097,Kansas,KS
21,2021-02-10,1.0199166666666668,Kentucky,KY
22,2021-02-10,0.8989062500000001,Louisiana,LA
23,2021-02-10,0.46375000000000005,Maine,ME
24,2021-02-10,0.7145833333333335,Maryland,MD
25,2021-02-10,0.8292857142857143,Massachusetts,MA
26,2021-02-10,0.40710843373493977,Michigan,MI
27,2021-02-10,0.42983908045977015,Minnesota,MN
28,2021-02-10,1.0126829268292683,Mississippi,MS
29,2021-02-10,0.4988782608695655,Missouri,MO
30,2021-02-10,0.40548214285714296,Montana,MT
31,2021-02-10,0.4014516129032259,Nebraska,NE
32,2021-02-10,0.6829411764705883,Nevada,NV
33,2021-02-10,0.737,New Hampshire,NH
34,2021-02-10,0.9761904761904762,New Jersey,NJ
35,2021-02-10,0.6866363636363637,New Mexico,NM
36,2021-02-10,1.0367741935483874,New York,NY
37,2021-02-10,1.0926999999999998,North Carolina,NC
38,2021-02-10,0.25624528301886784,North Dakota,ND
39,2021-02-10,0.9260227272727275,Ohio,OH
40,2021-02-10,1.287402597402597,Oklahoma,OK
41,2021-02-10,0.3765277777777778,Oregon,OR
42,2021-02-10,1.0271641791044772,Pennsylvania,PA
44,2021-02-10,1.2200000000000002,Rhode Island,RI
45,2021-02-10,1.2878260869565215,South Carolina,SC
46,2021-02-10,0.4123636363636363,South Dakota,SD
47,2021-02-10,1.168315789473684,Tennessee,TN
48,2021-02-10,1.197047244094488,Texas,TX
49,2021-02-10,0.30137931034482757,Utah,UT
50,2021-02-10,0.2945714285714286,Vermont,VT
51,2021-02-10,0.9713533834586466,Virginia,VA
53,2021-02-10,0.4330512820512821,Washington,WA
54,2021-02-10,1.038909090909091,West Virginia,WV
55,2021-02-10,0.632777777777778,Wisconsin,WI
56,2021-02-10,0.6495652173913044,Wyoming,WY
1,2021-02-11,1.0283582089552235,Alabama,AL
4,2021-02-11,1.5459999999999998,Arizona,AZ
5,2021-02-11,1.146133333333334,Arkansas,AR
6,2021-02-11,1.0132758620689655,California,CA
8,2021-02-11,0.6730625,Colorado,CO
9,2021-02-11,0.96375,Connecticut,CT
10,2021-02-11,1.1366666666666667,Delaware,DE
11,2021-02-11,0.59,District Of Columbia,DC
12,2021-02-11,0.9456716417910449,Florida,FL
13,2021-02-11,1.1149685534591194,Georgia,GA
16,2021-02-11,0.538340909090909,Idaho,ID
17,2021-02-11,0.8300000000000004,Illinois,IL
18,2021-02-11,0.9625000000000002,Indiana,IN
19,2021-02-11,0.622020202020202,Iowa,IA
20,2021-02-11,0.7508952380952387,Kansas,KS
21,2021-02-11,1.024166666666667,Kentucky,KY
22,2021-02-11,0.8982812500000004,Louisiana,LA
23,2021-02-11,0.46375000000000005,Maine,ME
24,2021-02-11,0.7145833333333335,Maryland,MD
25,2021-02-11,0.8314285714285715,Massachusetts,MA
26,2021-02-11,0.40471084337349406,Michigan,MI
27,2021-02-11,0.42421839080459767,Minnesota,MN
28,2021-02-11,1.0103658536585365,Mississippi,MS
29,2021-02-11,0.4930956521739132,Missouri,MO
30,2021-02-11,0.4007499999999999,Montana,MT
31,2021-02-11,0.39719354838709686,Nebraska,NE
32,2021-02-11,0.6776470588235294,Nevada,NV
33,2021-02-11,0.738,New Hampshire,NH
34,2021-02-11,0.9828571428571428,New Jersey,NJ
35,2021-02-11,0.6812121212121212,New Mexico,NM
36,2021-02-11,1.0433870967741936,New York,NY
37,2021-02-11,1.0993000000000002,North Carolina,NC
38,2021-02-11,0.25101698113207543,North Dakota,ND
39,2021-02-11,0.9200000000000003,Ohio,OH
40,2021-02-11,1.2875324675324666,Oklahoma,OK
41,2021-02-11,0.37658333333333344,Oregon,OR
42,2021-02-11,1.0232835820895525,Pennsylvania,PA
44,2021-02-11,1.222,Rhode Island,RI
45,2021-02-11,1.3060869565217392,South Carolina,SC
46,2021-02-11,0.405439393939394,South Dakota,SD
47,2021-02-11,1.148105263157895,Tennessee,TN
48,2021-02-11,1.2008897637795277,Texas,TX
49,2021-02-11,0.30137931034482757,Utah,UT
50,2021-02-11,0.3002857142857143,Vermont,VT
51,2021-02-11,0.9798496240601501,Virginia,VA
53,2021-02-11,0.4337179487179487,Washington,WA
54,2021-02-11,1.0365454545454544,West Virginia,WV
55,2021-02-11,0.6270833333333334,Wisconsin,WI
56,2021-02-11,0.6434782608695652,Wyoming,WY
1,2021-02-12,1.0238805970149252,Alabama,AL
4,2021-02-12,1.544,Arizona,AZ
5,2021-02-12,1.1434666666666664,Arkansas,AR
6,2021-02-12,1.0073103448275862,California,CA
8,2021-02-12,0.6674906250000004,Colorado,CO
9,2021-02-12,0.97,Connecticut,CT
10,2021-02-12,1.1433333333333333,Delaware,DE
11,2021-02-12,0.59,District Of Columbia,DC
12,2021-02-12,0.9483582089552238,Florida,FL
13,2021-02-12,1.1177987421383642,Georgia,GA
16,2021-02-12,0.5331363636363637,Idaho,ID
17,2021-02-12,0.8238235294117647,Illinois,IL
18,2021-02-12,0.9556521739130441,Indiana,IN
19,2021-02-12,0.6171717171717174,Iowa,IA
20,2021-02-12,0.7420285714285714,Kansas,KS
21,2021-02-12,1.0274999999999996,Kentucky,KY
22,2021-02-12,0.8984375000000001,Louisiana,LA
23,2021-02-12,0.4631250000000001,Maine,ME
24,2021-02-12,0.7170833333333332,Maryland,MD
25,2021-02-12,0.8349999999999999,Massachusetts,MA
26,2021-02-12,0.4014216867469879,Michigan,MI
27,2021-02-12,0.4199655172413792,Minnesota,MN
28,2021-02-12,1.0070731707317073,Mississippi,MS
29,2021-02-12,0.4874173913043479,Missouri,MO
30,2021-02-12,0.3966071428571428,Montana,MT
31,2021-02-12,0.39206559139784947,Nebraska,NE
32,2021-02-12,0.6747058823529413,Nevada,NV
33,2021-02-12,0.738,New Hampshire,NH
34,2021-02-12,0.9904761904761905,New Jersey,NJ
35,2021-02-12,0.6761818181818181,New Mexico,NM
36,2021-02-12,1.049032258064516,New York,NY
37,2021-02-12,1.107,North Carolina,NC
38,2021-02-12,0.24579056603773583,North Dakota,ND
39,2021-02-12,0.91375,Ohio,OH
40,2021-02-12,1.2847662337662336,Oklahoma,OK
41,2021-02-12,0.37769444444444455,Oregon,OR
42,2021-02-12,1.0180597014925374,Pennsylvania,PA
44,2021-02-12,1.222,Rhode Island,RI
45,2021-02-12,1.3199999999999998,South Carolina,SC
46,2021-02-12,0.40033333333333326,South Dakota,SD
47,2021-02-12,1.1310526315789469,Tennessee,TN
48,2021-02-12,1.2045629921259853,Texas,TX
49,2021-02-12,0.30137931034482757,Utah,UT
50,2021-02-12,0.3053571428571429,Vermont,VT
51,2021-02-12,0.9871428571428569,Virginia,VA
53,2021-02-12,0.4325128205128205,Washington,WA
54,2021-02-12,1.0316363636363635,West Virginia,WV
55,2021-02-12,0.620972222222222,Wisconsin,WI
56,2021-02-12,0.6360869565217392,Wyoming,WY
1,2021-02-13,1.0180597014925372,Alabama,AL
4,2021-02-13,1.5360000000000005,Arizona,AZ
5,2021-02-13,1.1398666666666666,Arkansas,AR
6,2021-02-13,0.9992068965517241,California,CA
8,2021-02-13,0.663640625,Colorado,CO
9,2021-02-13,0.9750000000000001,Connecticut,CT
10,2021-02-13,1.1500000000000001,Delaware,DE
11,2021-02-13,0.6,District Of Columbia,DC
12,2021-02-13,0.9519402985074624,Florida,FL
13,2021-02-13,1.118301886792453,Georgia,GA
16,2021-02-13,0.5252045454545454,Idaho,ID
17,2021-02-13,0.8176470588235293,Illinois,IL
18,2021-02-13,0.9456521739130439,Indiana,IN
19,2021-02-13,0.6120202020202022,Iowa,IA
20,2021-02-13,0.7326761904761904,Kansas,KS
21,2021-02-13,1.0328333333333335,Kentucky,KY
22,2021-02-13,0.9006249999999999,Louisiana,LA
23,2021-02-13,0.4643750000000001,Maine,ME
24,2021-02-13,0.7166666666666667,Maryland,MD
25,2021-02-13,0.8364285714285715,Massachusetts,MA
26,2021-02-13,0.4005783132530119,Michigan,MI
27,2021-02-13,0.41686206896551725,Minnesota,MN
28,2021-02-13,1.003292682926829,Mississippi,MS
29,2021-02-13,0.48153913043478264,Missouri,MO
30,2021-02-13,0.3931428571428571,Montana,MT
31,2021-02-13,0.3911612903225806,Nebraska,NE
32,2021-02-13,0.6688235294117647,Nevada,NV
33,2021-02-13,0.7409999999999999,New Hampshire,NH
34,2021-02-13,0.9976190476190477,New Jersey,NJ
35,2021-02-13,0.671090909090909,New Mexico,NM
36,2021-02-13,1.0546774193548387,New York,NY
37,2021-02-13,1.1159999999999994,North Carolina,NC
38,2021-02-13,0.24211320754716983,North Dakota,ND
39,2021-02-13,0.9081818181818181,Ohio,OH
40,2021-02-13,1.279974025974025,Oklahoma,OK
41,2021-02-13,0.37827777777777777,Oregon,OR
42,2021-02-13,1.013283582089552,Pennsylvania,PA
44,2021-02-13,1.228,Rhode Island,RI
45,2021-02-13,1.3354347826086959,South Carolina,SC
46,2021-02-13,0.39499999999999985,South Dakota,SD
47,2021-02-13,1.1152631578947367,Tennessee,TN
48,2021-02-13,1.2092125984251978,Texas,TX
49,2021-02-13,0.30137931034482757,Utah,UT
50,2021-02-13,0.3104285714285714,Vermont,VT
51,2021-02-13,0.9922556390977448,Virginia,VA
53,2021-02-13,0.42976923076923074,Washington,WA
54,2021-02-13,1.0272727272727271,West Virginia,WV
55,2021-02-13,0.6156944444444444,Wisconsin,WI
56,2021-02-13,0.6304347826086956,Wyoming,WY
1,2021-02-14,1.0135820895522385,Alabama,AL
4,2021-02-14,1.528,Arizona,AZ
5,2021-02-14,1.1351999999999998,Arkansas,AR
6,2021-02-14,0.9899137931034483,California,CA
8,2021-02-14,0.6617499999999998,Colorado,CO
9,2021-02-14,0.9824999999999999,Connecticut,CT
10,2021-02-14,1.1500000000000001,Delaware,DE
11,2021-02-14,0.6,District Of Columbia,DC
12,2021-02-14,0.9550746268656715,Florida,FL
13,2021-02-14,1.1184276729559748,Georgia,GA
16,2021-02-14,0.5211363636363636,Idaho,ID
17,2021-02-14,0.8101960784313724,Illinois,IL
18,2021-02-14,0.9345652173913043,Indiana,IN
19,2021-02-14,0.6083838383838386,Iowa,IA
20,2021-02-14,0.7329714285714286,Kansas,KS
21,2021-02-14,1.0415833333333337,Kentucky,KY
22,2021-02-14,0.9026562500000002,Louisiana,LA
23,2021-02-14,0.46375,Maine,ME
24,2021-02-14,0.7154166666666666,Maryland,MD
25,2021-02-14,0.8392857142857144,Massachusetts,MA
26,2021-02-14,0.4020240963855422,Michigan,MI
27,2021-02-14,0.41457471264367807,Minnesota,MN
28,2021-02-14,1.0007317073170732,Mississippi,MS
29,2021-02-14,0.4752434782608697,Missouri,MO
30,2021-02-14,0.3917142857142858,Montana,MT
31,2021-02-14,0.3908924731182797,Nebraska,NE
32,2021-02-14,0.6658823529411765,Nevada,NV
33,2021-02-14,0.7470000000000001,New Hampshire,NH
34,2021-02-14,1.0014285714285716,New Jersey,NJ
35,2021-02-14,0.6632727272727272,New Mexico,NM
36,2021-02-14,1.05758064516129,New York,NY
37,2021-02-14,1.1278000000000004,North Carolina,NC
38,2021-02-14,0.23952830188679253,North Dakota,ND
39,2021-02-14,0.9047727272727275,Ohio,OH
40,2021-02-14,1.2760909090909087,Oklahoma,OK
41,2021-02-14,0.38077777777777777,Oregon,OR
42,2021-02-14,1.0065671641791043,Pennsylvania,PA
44,2021-02-14,1.23,Rhode Island,RI
45,2021-02-14,1.3523913043478262,South Carolina,SC
46,2021-02-14,0.39142424242424223,South Dakota,SD
47,2021-02-14,1.0984210526315785,Tennessee,TN
48,2021-02-14,1.2120984251968503,Texas,TX
49,2021-02-14,0.3017241379310345,Utah,UT
50,2021-02-14,0.31757142857142856,Vermont,VT
51,2021-02-14,0.9959398496240598,Virginia,VA
53,2021-02-14,0.4306410256410256,Washington,WA
54,2021-02-14,1.0192727272727267,West Virginia,WV
55,2021-02-14,0.6119444444444445,Wisconsin,WI
56,2021-02-14,0.6295652173913043,Wyoming,WY
1,2021-02-15,1.0113432835820892,Alabama,AL
4,2021-02-15,1.5213333333333334,Arizona,AZ
5,2021-02-15,1.1337333333333335,Arkansas,AR
6,2021-02-15,0.9814655172413796,California,CA
8,2021-02-15,0.6600156249999998,Colorado,CO
9,2021-02-15,0.9874999999999999,Connecticut,CT
10,2021-02-15,1.1533333333333333,Delaware,DE
11,2021-02-15,0.6,District Of Columbia,DC
12,2021-02-15,0.9567164179104477,Florida,FL
13,2021-02-15,1.1206289308176098,Georgia,GA
16,2021-02-15,0.5165000000000001,Idaho,ID
17,2021-02-15,0.8049999999999998,Illinois,IL
18,2021-02-15,0.9253260869565212,Indiana,IN
19,2021-02-15,0.6090909090909092,Iowa,IA
20,2021-02-15,0.7334666666666669,Kansas,KS
21,2021-02-15,1.0495833333333333,Kentucky,KY
22,2021-02-15,0.9059375000000001,Louisiana,LA
23,2021-02-15,0.46562500000000007,Maine,ME
24,2021-02-15,0.7158333333333333,Maryland,MD
25,2021-02-15,0.8407142857142856,Massachusetts,MA
26,2021-02-15,0.40059036144578314,Michigan,MI
27,2021-02-15,0.4137701149425288,Minnesota,MN
28,2021-02-15,0.9992682926829265,Mississippi,MS
29,2021-02-15,0.469982608695652,Missouri,MO
30,2021-02-15,0.39242857142857146,Montana,MT
31,2021-02-15,0.392763440860215,Nebraska,NE
32,2021-02-15,0.6658823529411764,Nevada,NV
33,2021-02-15,0.7500000000000001,New Hampshire,NH
34,2021-02-15,1.0033333333333334,New Jersey,NJ
35,2021-02-15,0.6600000000000001,New Mexico,NM
36,2021-02-15,1.0603225806451613,New York,NY
37,2021-02-15,1.1328000000000005,North Carolina,NC
38,2021-02-15,0.23843773584905667,North Dakota,ND
39,2021-02-15,0.9018181818181823,Ohio,OH
40,2021-02-15,1.2727272727272732,Oklahoma,OK
41,2021-02-15,0.3830277777777778,Oregon,OR
42,2021-02-15,1.0016417910447761,Pennsylvania,PA
44,2021-02-15,1.234,Rhode Island,RI
45,2021-02-15,1.371086956521739,South Carolina,SC
46,2021-02-15,0.3898030303030303,South Dakota,SD
47,2021-02-15,1.0831578947368425,Tennessee,TN
48,2021-02-15,1.2154212598425196,Texas,TX
49,2021-02-15,0.3027586206896552,Utah,UT
50,2021-02-15,0.32407142857142857,Vermont,VT
51,2021-02-15,1.0017293233082707,Virginia,VA
53,2021-02-15,0.42938461538461525,Washington,WA
54,2021-02-15,1.0107272727272725,West Virginia,WV
55,2021-02-15,0.6109722222222225,Wisconsin,WI
56,2021-02-15,0.6260000000000001,Wyoming,WY
1,2021-02-16,1.008955223880597,Alabama,AL
4,2021-02-16,1.5160000000000002,Arizona,AZ
5,2021-02-16,1.130266666666667,Arkansas,AR
6,2021-02-16,0.9723275862068965,California,CA
8,2021-02-16,0.6602812499999998,Colorado,CO
9,2021-02-16,0.99375,Connecticut,CT
10,2021-02-16,1.1533333333333333,Delaware,DE
11,2021-02-16,0.61,District Of Columbia,DC
12,2021-02-16,0.9598507462686565,Florida,FL
13,2021-02-16,1.1220754716981134,Georgia,GA
16,2021-02-16,0.5121818181818182,Idaho,ID
17,2021-02-16,0.8016666666666663,Illinois,IL
18,2021-02-16,0.918152173913043,Indiana,IN
19,2021-02-16,0.6087878787878788,Iowa,IA
20,2021-02-16,0.7340571428571427,Kansas,KS
21,2021-02-16,1.0555833333333338,Kentucky,KY
22,2021-02-16,0.9089062499999999,Louisiana,LA
23,2021-02-16,0.46562500000000007,Maine,ME
24,2021-02-16,0.7158333333333334,Maryland,MD
25,2021-02-16,0.8457142857142858,Massachusetts,MA
26,2021-02-16,0.4002289156626506,Michigan,MI
27,2021-02-16,0.41319540229885043,Minnesota,MN
28,2021-02-16,0.9995121951219511,Mississippi,MS
29,2021-02-16,0.46462608695652163,Missouri,MO
30,2021-02-16,0.39253571428571427,Montana,MT
31,2021-02-16,0.39406451612903237,Nebraska,NE
32,2021-02-16,0.6647058823529413,Nevada,NV
33,2021-02-16,0.753,New Hampshire,NH
34,2021-02-16,1.0085714285714287,New Jersey,NJ
35,2021-02-16,0.6564242424242426,New Mexico,NM
36,2021-02-16,1.0646774193548383,New York,NY
37,2021-02-16,1.1379000000000004,North Carolina,NC
38,2021-02-16,0.23656603773584914,North Dakota,ND
39,2021-02-16,0.8986363636363638,Ohio,OH
40,2021-02-16,1.271818181818182,Oklahoma,OK
41,2021-02-16,0.3841388888888889,Oregon,OR
42,2021-02-16,0.9965671641791042,Pennsylvania,PA
