ID,Observed,Expected,OE,RR_L,date
54414,2,0.96,2.08,2.08,2021-12-24
54416,0,0.49,0.0,0.0,2021-12-24
54417,0,0.011,0.0,0.0,2021-12-24
54418,1,0.26,3.79,3.79,2021-12-24
54420,1,0.35,2.89,2.89,2021-12-24
54421,5,1.0,4.99,5.0,2021-12-24
54422,0,0.36,0.0,0.0,2021-12-24
54423,0,0.64,0.0,0.0,2021-12-24
54424,1,0.42,2.39,2.39,2021-12-24
54425,2,0.57,3.49,3.5,2021-12-24
54426,2,1.24,1.61,1.62,2021-12-24
54427,0,0.32,0.0,0.0,2021-12-24
54428,0,0.27,0.0,0.0,2021-12-24
54430,0,0.043,0.0,0.0,2021-12-24
54466,2,0.75,2.65,2.65,2021-12-24
54638,0,0.46,0.0,0.0,2021-12-24
54836,0,0.29,0.0,0.0,2021-12-24
54642,1,0.59,1.7,1.7,2021-12-24
54870,1,0.42,2.36,2.37,2021-12-24
54871,3,0.82,3.66,3.66,2021-12-24
54872,0,0.73,0.0,0.0,2021-12-24
54873,3,0.79,3.78,3.79,2021-12-24
54874,2,1.07,1.88,1.88,2021-12-24
54875,0,0.29,0.0,0.0,2021-12-24
54876,1,0.36,2.78,2.78,2021-12-24
54880,2,8.17,0.24,0.24,2021-12-24
54888,0,0.36,0.0,0.0,2021-12-24
54868,5,4.17,1.2,1.2,2021-12-24
54889,1,0.72,1.38,1.38,2021-12-24
54893,1,1.01,0.99,0.99,2021-12-24
54895,0,0.26,0.0,0.0,2021-12-24
54896,3,0.39,7.7,7.71,2021-12-24
54901,7,10.32,0.68,0.68,2021-12-24
54902,8,6.12,1.31,1.31,2021-12-24
54904,6,5.88,1.02,1.02,2021-12-24
54909,1,0.58,1.71,1.71,2021-12-24
54911,7,7.2,0.97,0.97,2021-12-24
54913,2,5.88,0.34,0.34,2021-12-24
54891,0,0.93,0.0,0.0,2021-12-24
54914,3,8.44,0.36,0.35,2021-12-24
54867,2,0.12,16.95,16.97,2021-12-24
54864,0,0.34,0.0,0.0,2021-12-24
54840,3,1.2,2.5,2.5,2021-12-24
54841,0,0.077,0.0,0.0,2021-12-24
54842,0,0.044,0.0,0.0,2021-12-24
54843,6,3.22,1.86,1.87,2021-12-24
54844,0,0.073,0.0,0.0,2021-12-24
54845,0,0.034,0.0,0.0,2021-12-24
54846,0,0.14,0.0,0.0,2021-12-24
54847,0,0.57,0.0,0.0,2021-12-24
54848,4,1.57,2.54,2.54,2021-12-24
54865,0,0.12,0.0,0.0,2021-12-24
54849,0,0.47,0.0,0.0,2021-12-24
54853,3,1.12,2.67,2.67,2021-12-24
54854,0,0.27,0.0,0.0,2021-12-24
54855,0,0.24,0.0,0.0,2021-12-24
54856,0,0.45,0.0,0.0,2021-12-24
54857,0,0.016,0.0,0.0,2021-12-24
54858,0,0.46,0.0,0.0,2021-12-24
54859,2,0.48,4.14,4.14,2021-12-24
54861,0,0.056,0.0,0.0,2021-12-24
54862,0,0.06,0.0,0.0,2021-12-24
54850,0,0.065,0.0,0.0,2021-12-24
54915,10,11.84,0.84,0.84,2021-12-24
54921,0,0.3,0.0,0.0,2021-12-24
54922,0,0.37,0.0,0.0,2021-12-24
54961,3,3.72,0.81,0.81,2021-12-24
54962,0,0.31,0.0,0.0,2021-12-24
54963,0,1.93,0.0,0.0,2021-12-24
54964,1,0.27,3.76,3.76,2021-12-24
54965,0,0.37,0.0,0.0,2021-12-24
54966,0,0.54,0.0,0.0,2021-12-24
54967,0,0.096,0.0,0.0,2021-12-24
54968,0,0.75,0.0,0.0,2021-12-24
54970,0,1.04,0.0,0.0,2021-12-24
54960,1,0.68,1.47,1.47,2021-12-24
54971,4,2.92,1.37,1.37,2021-12-24
54977,0,0.41,0.0,0.0,2021-12-24
54979,0,0.36,0.0,0.0,2021-12-24
54980,0,0.03,0.0,0.0,2021-12-24
54981,6,4.16,1.44,1.45,2021-12-24
54982,3,1.9,1.58,1.58,2021-12-24
54983,2,1.21,1.65,1.65,2021-12-24
54984,4,0.85,4.69,4.7,2021-12-24
54985,0,0.28,0.0,0.0,2021-12-24
54986,1,1.44,0.69,0.69,2021-12-24
54974,0,0.41,0.0,0.0,2021-12-24
54956,7,12.03,0.58,0.58,2021-12-24
54952,6,7.4,0.81,0.81,2021-12-24
54950,3,0.76,3.96,3.97,2021-12-24
54923,5,2.45,2.04,2.04,2021-12-24
54927,0,0.13,0.0,0.0,2021-12-24
54928,0,0.11,0.0,0.0,2021-12-24
54929,2,2.37,0.84,0.84,2021-12-24
54930,0,0.47,0.0,0.0,2021-12-24
54931,0,0.074,0.0,0.0,2021-12-24
54932,0,0.34,0.0,0.0,2021-12-24
54933,0,0.1,0.0,0.0,2021-12-24
54934,1,0.13,7.79,7.79,2021-12-24
54935,7,11.52,0.61,0.61,2021-12-24
54937,5,5.4,0.93,0.93,2021-12-24
54940,0,1.12,0.0,0.0,2021-12-24
54941,3,0.63,4.75,4.75,2021-12-24
54942,0,2.73,0.0,0.0,2021-12-24
54943,1,0.54,1.84,1.84,2021-12-24
54944,3,2.47,1.21,1.22,2021-12-24
54945,3,0.91,3.29,3.29,2021-12-24
54946,0,0.024,0.0,0.0,2021-12-24
54947,0,0.64,0.0,0.0,2021-12-24
54948,1,0.066,15.25,15.26,2021-12-24
54949,2,0.92,2.17,2.17,2021-12-24
54839,0,0.069,0.0,0.0,2021-12-24
54639,1,0.74,1.35,1.35,2021-12-24
54838,0,0.3,0.0,0.0,2021-12-24
54161,0,0.76,0.0,0.0,2021-12-24
54703,7,11.92,0.59,0.59,2021-12-24
54720,3,2.12,1.42,1.42,2021-12-24
54721,1,0.36,2.74,2.75,2021-12-24
54722,0,1.05,0.0,0.0,2021-12-24
54723,0,0.31,0.0,0.0,2021-12-24
54724,2,2.03,0.99,0.99,2021-12-24
54725,2,0.78,2.55,2.56,2021-12-24
54726,0,0.49,0.0,0.0,2021-12-24
54727,0,1.38,0.0,0.0,2021-12-24
54701,2,11.17,0.18,0.18,2021-12-24
54728,0,1.7,0.0,0.0,2021-12-24
54730,2,1.34,1.5,1.5,2021-12-24
54731,0,0.2,0.0,0.0,2021-12-24
54732,1,0.82,1.22,1.22,2021-12-24
54733,0,0.32,0.0,0.0,2021-12-24
54734,0,0.22,0.0,0.0,2021-12-24
54736,4,1.14,3.51,3.51,2021-12-24
54737,1,0.15,6.89,6.9,2021-12-24
54738,2,0.89,2.24,2.24,2021-12-24
54739,0,1.47,0.0,0.0,2021-12-24
54729,17,8.94,1.9,1.91,2021-12-24
54740,0,0.54,0.0,0.0,2021-12-24
54670,1,0.47,2.12,2.12,2021-12-24
54667,2,1.32,1.52,1.52,2021-12-24
54643,0,0.00082,0.0,0.0,2021-12-24
54644,0,0.44,0.0,0.0,2021-12-24
54645,0,0.022,0.0,0.0,2021-12-24
54646,6,1.14,5.28,5.29,2021-12-24
54648,0,0.47,0.0,0.0,2021-12-24
54650,6,6.72,0.89,0.89,2021-12-24
54651,0,0.4,0.0,0.0,2021-12-24
54652,1,0.31,3.18,3.18,2021-12-24
54653,0,0.27,0.0,0.0,2021-12-24
54669,5,2.16,2.32,2.32,2021-12-24
54654,0,0.027,0.0,0.0,2021-12-24
54656,3,4.83,0.62,0.62,2021-12-24
54657,0,0.1,0.0,0.0,2021-12-24
54658,1,0.71,1.41,1.41,2021-12-24
54659,0,0.36,0.0,0.0,2021-12-24
54660,2,4.34,0.46,0.46,2021-12-24
54661,0,1.02,0.0,0.0,2021-12-24
54664,1,0.45,2.2,2.2,2021-12-24
54665,3,2.22,1.35,1.35,2021-12-24
54666,1,0.76,1.31,1.31,2021-12-24
54655,0,0.5,0.0,0.0,2021-12-24
54741,0,0.53,0.0,0.0,2021-12-24
54742,1,1.37,0.73,0.73,2021-12-24
54745,2,0.54,3.72,3.72,2021-12-24
54801,0,1.8,0.0,0.0,2021-12-24
54805,1,0.4,2.51,2.51,2021-12-24
54806,1,3.13,0.32,0.32,2021-12-24
54810,0,0.63,0.0,0.0,2021-12-24
54812,6,1.53,3.93,3.94,2021-12-24
54813,1,0.17,5.8,5.8,2021-12-24
54814,0,0.74,0.0,0.0,2021-12-24
54817,0,0.56,0.0,0.0,2021-12-24
54819,1,0.62,1.6,1.61,2021-12-24
54773,0,0.94,0.0,0.0,2021-12-24
54820,0,0.24,0.0,0.0,2021-12-24
54822,0,1.25,0.0,0.0,2021-12-24
54824,0,0.6,0.0,0.0,2021-12-24
54826,0,0.2,0.0,0.0,2021-12-24
54827,0,0.079,0.0,0.0,2021-12-24
54828,1,0.19,5.22,5.22,2021-12-24
54829,3,1.39,2.15,2.15,2021-12-24
54830,1,0.77,1.3,1.3,2021-12-24
54832,0,0.095,0.0,0.0,2021-12-24
54835,0,0.24,0.0,0.0,2021-12-24
54821,0,0.32,0.0,0.0,2021-12-24
54772,0,0.29,0.0,0.0,2021-12-24
54771,3,1.2,2.51,2.51,2021-12-24
54770,0,0.59,0.0,0.0,2021-12-24
54746,0,0.2,0.0,0.0,2021-12-24
54747,1,0.69,1.46,1.46,2021-12-24
54748,0,0.28,0.0,0.0,2021-12-24
54749,1,0.38,2.65,2.65,2021-12-24
54750,1,0.27,3.65,3.65,2021-12-24
54751,4,7.11,0.56,0.56,2021-12-24
54754,2,0.51,3.92,3.92,2021-12-24
54755,0,1.93,0.0,0.0,2021-12-24
54756,1,0.25,4.02,4.02,2021-12-24
54757,2,0.97,2.07,2.07,2021-12-24
54758,0,1.23,0.0,0.0,2021-12-24
54759,0,0.4,0.0,0.0,2021-12-24
54760,0,0.064,0.0,0.0,2021-12-24
54761,0,0.31,0.0,0.0,2021-12-24
54762,0,0.35,0.0,0.0,2021-12-24
54763,3,0.31,9.74,9.75,2021-12-24
54765,0,0.0025,0.0,0.0,2021-12-24
54766,0,0.49,0.0,0.0,2021-12-24
54767,0,0.98,0.0,0.0,2021-12-24
54768,4,1.68,2.38,2.38,2021-12-24
54769,0,0.18,0.0,0.0,2021-12-24
54837,3,1.03,2.93,2.93,2021-12-24
54160,0,0.089,0.0,0.0,2021-12-24
54467,2,3.85,0.52,0.52,2021-12-24
54157,3,1.6,1.88,1.88,2021-12-24
53189,6,7.31,0.82,0.82,2021-12-24
53190,10,5.26,1.9,1.91,2021-12-24
53191,0,0.78,0.0,0.0,2021-12-24
53192,0,0.0025,0.0,0.0,2021-12-24
53195,0,0.042,0.0,0.0,2021-12-24
53202,5,6.81,0.73,0.73,2021-12-24
53203,0,0.47,0.0,0.0,2021-12-24
53204,9,10.57,0.85,0.85,2021-12-24
53205,2,2.43,0.82,0.82,2021-12-24
53188,7,9.76,0.72,0.72,2021-12-24
53206,2,6.15,0.33,0.32,2021-12-24
53208,6,8.24,0.73,0.73,2021-12-24
53209,18,12.74,1.41,1.42,2021-12-24
53210,6,7.32,0.82,0.82,2021-12-24
53211,2,9.69,0.21,0.21,2021-12-24
53212,9,8.35,1.08,1.08,2021-12-24
53213,1,7.56,0.13,0.13,2021-12-24
53214,6,9.71,0.62,0.62,2021-12-24
53215,11,16.39,0.67,0.67,2021-12-24
53216,6,9.17,0.65,0.65,2021-12-24
53207,6,10.08,0.6,0.59,2021-12-24
53217,1,7.83,0.13,0.13,2021-12-24
53186,5,9.03,0.55,0.55,2021-12-24
53184,1,1.14,0.88,0.88,2021-12-24
53144,10,7.23,1.38,1.39,2021-12-24
53146,0,2.21,0.0,0.0,2021-12-24
53147,1,4.61,0.22,0.22,2021-12-24
53149,4,5.53,0.72,0.72,2021-12-24
53150,4,7.05,0.57,0.57,2021-12-24
53151,9,8.61,1.05,1.05,2021-12-24
53153,2,0.67,2.97,2.97,2021-12-24
53154,13,9.85,1.32,1.32,2021-12-24
53156,2,0.81,2.46,2.46,2021-12-24
53185,3,5.22,0.57,0.57,2021-12-24
53158,13,4.58,2.84,2.86,2021-12-24
53168,0,2.41,0.0,0.0,2021-12-24
53170,1,0.6,1.66,1.66,2021-12-24
53172,7,5.73,1.22,1.22,2021-12-24
53177,4,2.21,1.81,1.81,2021-12-24
53178,0,0.75,0.0,0.0,2021-12-24
53179,0,1.95,0.0,0.0,2021-12-24
53181,2,2.04,0.98,0.98,2021-12-24
53182,6,2.7,2.22,2.23,2021-12-24
53183,0,0.8,0.0,0.0,2021-12-24
53167,0,0.19,0.0,0.0,2021-12-24
53218,12,11.47,1.05,1.05,2021-12-24
53219,4,9.53,0.42,0.42,2021-12-24
53220,8,7.2,1.11,1.11,2021-12-24
53511,17,13.46,1.26,1.27,2021-12-24
53515,0,0.62,0.0,0.0,2021-12-24
53516,0,0.62,0.0,0.0,2021-12-24
53517,0,0.53,0.0,0.0,2021-12-24
53518,0,0.38,0.0,0.0,2021-12-24
53520,2,1.78,1.12,1.12,2021-12-24
53521,0,1.02,0.0,0.0,2021-12-24
53522,2,0.27,7.35,7.36,2021-12-24
53523,0,1.42,0.0,0.0,2021-12-24
53510,0,0.4,0.0,0.0,2021-12-24
53525,0,1.1,0.0,0.0,2021-12-24
53527,1,2.99,0.33,0.33,2021-12-24
53528,0,1.71,0.0,0.0,2021-12-24
53529,0,0.56,0.0,0.0,2021-12-24
53530,4,1.22,3.29,3.29,2021-12-24
53531,0,1.26,0.0,0.0,2021-12-24
53532,1,4.29,0.23,0.23,2021-12-24
53533,4,1.93,2.07,2.07,2021-12-24
53534,1,3.29,0.3,0.3,2021-12-24
53536,2,2.38,0.84,0.84,2021-12-24
53526,0,0.17,0.0,0.0,2021-12-24
53508,0,1.57,0.0,0.0,2021-12-24
53507,0,0.59,0.0,0.0,2021-12-24
53506,0,0.28,0.0,0.0,2021-12-24
53221,9,10.96,0.82,0.82,2021-12-24
53222,4,7.2,0.56,0.55,2021-12-24
53223,8,7.99,1.0,1.0,2021-12-24
53224,5,6.09,0.82,0.82,2021-12-24
53225,2,7.25,0.28,0.27,2021-12-24
53226,5,5.17,0.97,0.97,2021-12-24
53227,5,6.45,0.78,0.77,2021-12-24
53228,4,4.02,1.0,1.0,2021-12-24
53233,1,4.14,0.24,0.24,2021-12-24
53235,1,2.6,0.38,0.38,2021-12-24
53295,2,0.047,42.32,42.37,2021-12-24
53402,10,9.17,1.09,1.09,2021-12-24
53403,8,7.2,1.11,1.11,2021-12-24
53404,8,4.1,1.95,1.96,2021-12-24
53405,8,6.95,1.15,1.15,2021-12-24
53406,11,7.15,1.54,1.54,2021-12-24
53501,0,0.052,0.0,0.0,2021-12-24
53502,0,0.69,0.0,0.0,2021-12-24
53503,0,0.54,0.0,0.0,2021-12-24
53504,1,0.56,1.8,1.8,2021-12-24
53505,0,0.098,0.0,0.0,2021-12-24
53143,13,6.31,2.06,2.07,2021-12-24
53537,0,0.23,0.0,0.0,2021-12-24
53142,10,9.14,1.09,1.09,2021-12-24
53139,1,0.63,1.58,1.58,2021-12-24
53032,3,1.32,2.27,2.27,2021-12-24
53033,1,1.29,0.78,0.78,2021-12-24
53034,0,0.47,0.0,0.0,2021-12-24
53035,2,0.66,3.05,3.05,2021-12-24
53036,1,0.82,1.22,1.22,2021-12-24
53037,2,2.73,0.73,0.73,2021-12-24
53038,1,1.17,0.86,0.86,2021-12-24
53039,6,1.26,4.78,4.8,2021-12-24
53029,6,5.88,1.02,1.02,2021-12-24
53040,1,2.23,0.45,0.45,2021-12-24
53044,1,0.64,1.57,1.57,2021-12-24
53045,5,5.86,0.85,0.85,2021-12-24
53046,1,0.33,3.02,3.02,2021-12-24
53047,0,0.035,0.0,0.0,2021-12-24
53048,1,0.91,1.1,1.1,2021-12-24
53049,0,0.81,0.0,0.0,2021-12-24
53050,2,1.84,1.09,1.09,2021-12-24
53051,17,10.17,1.67,1.68,2021-12-24
53057,0,0.41,0.0,0.0,2021-12-24
53042,0,1.8,0.0,0.0,2021-12-24
53058,0,0.91,0.0,0.0,2021-12-24
53027,10,6.36,1.57,1.58,2021-12-24
53023,0,0.68,0.0,0.0,2021-12-24
54159,0,0.31,0.0,0.0,2021-12-24
53002,0,0.63,0.0,0.0,2021-12-24
53003,0,0.044,0.0,0.0,2021-12-24
53004,0,0.91,0.0,0.0,2021-12-24
53005,3,5.5,0.55,0.54,2021-12-24
53006,4,0.47,8.59,8.61,2021-12-24
53007,1,0.5,2.01,2.01,2021-12-24
53010,4,2.09,1.92,1.92,2021-12-24
53011,0,0.59,0.0,0.0,2021-12-24
53024,1,4.72,0.21,0.21,2021-12-24
53012,3,5.01,0.6,0.6,2021-12-24
53014,7,2.12,3.31,3.32,2021-12-24
53015,0,0.73,0.0,0.0,2021-12-24
53016,0,0.11,0.0,0.0,2021-12-24
53017,0,1.53,0.0,0.0,2021-12-24
53018,0,2.08,0.0,0.0,2021-12-24
53019,1,0.5,1.98,1.98,2021-12-24
53020,0,1.04,0.0,0.0,2021-12-24
53021,0,1.32,0.0,0.0,2021-12-24
53022,1,5.3,0.19,0.19,2021-12-24
53013,1,0.91,1.1,1.1,2021-12-24
53059,1,0.5,2.0,2.0,2021-12-24
53061,5,1.35,3.7,3.71,2021-12-24
53063,1,0.46,2.18,2.18,2021-12-24
53098,3,3.19,0.94,0.94,2021-12-24
53103,2,0.99,2.02,2.02,2021-12-24
53104,3,1.49,2.02,2.02,2021-12-24
53105,8,8.14,0.98,0.98,2021-12-24
53108,1,0.93,1.07,1.07,2021-12-24
53110,7,4.99,1.4,1.4,2021-12-24
53114,1,0.79,1.26,1.26,2021-12-24
53115,4,4.37,0.92,0.91,2021-12-24
53118,1,1.94,0.51,0.51,2021-12-24
53097,0,1.73,0.0,0.0,2021-12-24
53119,0,1.61,0.0,0.0,2021-12-24
53121,3,5.18,0.58,0.58,2021-12-24
53122,1,1.68,0.59,0.59,2021-12-24
53125,1,0.48,2.1,2.1,2021-12-24
53126,1,1.89,0.53,0.53,2021-12-24
53128,6,2.47,2.43,2.43,2021-12-24
53129,1,3.87,0.26,0.26,2021-12-24
53130,0,2.07,0.0,0.0,2021-12-24
53132,7,9.78,0.72,0.71,2021-12-24
53137,0,0.46,0.0,0.0,2021-12-24
53120,1,2.59,0.39,0.39,2021-12-24
53095,5,7.47,0.67,0.67,2021-12-24
53094,3,5.27,0.57,0.57,2021-12-24
53093,0,0.56,0.0,0.0,2021-12-24
53065,1,0.6,1.66,1.66,2021-12-24
53066,10,9.66,1.04,1.04,2021-12-24
53069,0,0.19,0.0,0.0,2021-12-24
53070,6,1.35,4.45,4.46,2021-12-24
53072,3,7.1,0.42,0.42,2021-12-24
53073,3,4.04,0.74,0.74,2021-12-24
53074,5,3.52,1.42,1.42,2021-12-24
53075,0,0.89,0.0,0.0,2021-12-24
53076,0,1.21,0.0,0.0,2021-12-24
53078,0,0.47,0.0,0.0,2021-12-24
53079,1,0.41,2.43,2.43,2021-12-24
53080,1,1.56,0.64,0.64,2021-12-24
53081,18,11.53,1.56,1.57,2021-12-24
53083,9,5.59,1.61,1.61,2021-12-24
53085,5,3.15,1.59,1.59,2021-12-24
53086,1,2.26,0.44,0.44,2021-12-24
53088,0,0.11,0.0,0.0,2021-12-24
53089,3,5.23,0.57,0.57,2021-12-24
53090,3,5.92,0.51,0.51,2021-12-24
53091,2,0.53,3.78,3.79,2021-12-24
53092,4,5.73,0.7,0.7,2021-12-24
53140,16,8.11,1.97,1.98,2021-12-24
53538,5,5.06,0.99,0.99,2021-12-24
53001,2,0.51,3.89,3.89,2021-12-24
53541,1,0.25,3.93,3.93,2021-12-24
53961,0,0.22,0.0,0.0,2021-12-24
53963,1,3.79,0.26,0.26,2021-12-24
53964,1,0.99,1.02,1.02,2021-12-24
53965,3,2.85,1.05,1.05,2021-12-24
53968,1,0.62,1.61,1.61,2021-12-24
53969,0,0.12,0.0,0.0,2021-12-24
54001,2,2.17,0.92,0.92,2021-12-24
54002,0,1.74,0.0,0.0,2021-12-24
54003,0,0.29,0.0,0.0,2021-12-24
53960,0,0.94,0.0,0.0,2021-12-24
54004,0,0.6,0.0,0.0,2021-12-24
54006,0,0.16,0.0,0.0,2021-12-24
54007,0,0.28,0.0,0.0,2021-12-24
54009,1,0.71,1.4,1.4,2021-12-24
54011,8,1.89,4.23,4.25,2021-12-24
54013,3,0.91,3.28,3.28,2021-12-24
54014,0,0.58,0.0,0.0,2021-12-24
54015,1,1.01,0.99,0.99,2021-12-24
54016,6,8.73,0.69,0.69,2021-12-24
54005,5,0.85,5.89,5.91,2021-12-24
54017,9,4.92,1.83,1.84,2021-12-24
53959,7,3.82,1.83,1.83,2021-12-24
53955,2,1.55,1.29,1.29,2021-12-24
53931,2,0.06,33.28,33.32,2021-12-24
53932,1,0.73,1.38,1.38,2021-12-24
53933,2,1.22,1.64,1.64,2021-12-24
53934,0,1.2,0.0,0.0,2021-12-24
53935,0,0.069,0.0,0.0,2021-12-24
53936,3,0.64,4.71,4.71,2021-12-24
53937,0,0.32,0.0,0.0,2021-12-24
53939,0,0.07,0.0,0.0,2021-12-24
53941,2,0.86,2.34,2.34,2021-12-24
53956,0,0.88,0.0,0.0,2021-12-24
53943,0,0.29,0.0,0.0,2021-12-24
53946,6,1.11,5.38,5.4,2021-12-24
53947,0,0.048,0.0,0.0,2021-12-24
53948,5,2.2,2.27,2.28,2021-12-24
53949,2,1.67,1.2,1.2,2021-12-24
53950,3,1.52,1.97,1.97,2021-12-24
53951,0,0.61,0.0,0.0,2021-12-24
53952,2,0.88,2.27,2.28,2021-12-24
53953,0,0.068,0.0,0.0,2021-12-24
53954,4,1.82,2.2,2.2,2021-12-24
53944,2,0.57,3.49,3.49,2021-12-24
54020,4,1.91,2.09,2.09,2021-12-24
54021,3,1.82,1.65,1.65,2021-12-24
54022,6,6.43,0.93,0.93,2021-12-24
54126,1,1.06,0.95,0.95,2021-12-24
54127,0,0.021,0.0,0.0,2021-12-24
54128,0,0.48,0.0,0.0,2021-12-24
54129,3,0.83,3.6,3.61,2021-12-24
54130,6,7.06,0.85,0.85,2021-12-24
54135,1,0.91,1.1,1.1,2021-12-24
54136,3,1.72,1.74,1.75,2021-12-24
54137,0,0.31,0.0,0.0,2021-12-24
54138,0,0.24,0.0,0.0,2021-12-24
54125,0,0.14,0.0,0.0,2021-12-24
54139,0,0.88,0.0,0.0,2021-12-24
54141,0,0.62,0.0,0.0,2021-12-24
54143,5,4.07,1.23,1.23,2021-12-24
54149,0,0.32,0.0,0.0,2021-12-24
54150,0,0.3,0.0,0.0,2021-12-24
54151,1,0.88,1.13,1.13,2021-12-24
54153,3,1.93,1.56,1.56,2021-12-24
54154,1,1.55,0.65,0.65,2021-12-24
54155,1,2.01,0.5,0.5,2021-12-24
53540,0,0.055,0.0,0.0,2021-12-24
54140,0,2.62,0.0,0.0,2021-12-24
54124,1,0.94,1.06,1.06,2021-12-24
54123,0,0.072,0.0,0.0,2021-12-24
54121,0,0.83,0.0,0.0,2021-12-24
54023,3,1.14,2.62,2.62,2021-12-24
54024,1,1.3,0.77,0.77,2021-12-24
54025,2,1.99,1.01,1.01,2021-12-24
54026,0,0.55,0.0,0.0,2021-12-24
54027,0,0.29,0.0,0.0,2021-12-24
54028,1,0.67,1.5,1.5,2021-12-24
54082,1,0.45,2.21,2.21,2021-12-24
54101,0,0.74,0.0,0.0,2021-12-24
54102,0,0.21,0.0,0.0,2021-12-24
54103,0,0.13,0.0,0.0,2021-12-24
54104,0,0.32,0.0,0.0,2021-12-24
54106,0,1.43,0.0,0.0,2021-12-24
54107,0,0.99,0.0,0.0,2021-12-24
54110,1,1.47,0.68,0.68,2021-12-24
54111,1,0.63,1.59,1.59,2021-12-24
54112,0,0.64,0.0,0.0,2021-12-24
54113,0,0.98,0.0,0.0,2021-12-24
54114,0,1.44,0.0,0.0,2021-12-24
54115,4,12.47,0.32,0.32,2021-12-24
54119,0,0.19,0.0,0.0,2021-12-24
54120,0,0.068,0.0,0.0,2021-12-24
53930,0,0.38,0.0,0.0,2021-12-24
53929,2,0.72,2.77,2.77,2021-12-24
54156,1,0.44,2.27,2.27,2021-12-24
53928,0,0.03,0.0,0.0,2021-12-24
53573,0,0.85,0.0,0.0,2021-12-24
53574,0,1.05,0.0,0.0,2021-12-24
53575,2,4.47,0.45,0.45,2021-12-24
53576,1,0.63,1.59,1.59,2021-12-24
53577,0,0.38,0.0,0.0,2021-12-24
53578,0,1.74,0.0,0.0,2021-12-24
53579,2,0.48,4.15,4.15,2021-12-24
53580,0,0.16,0.0,0.0,2021-12-24
53581,2,2.73,0.73,0.73,2021-12-24
53571,0,0.031,0.0,0.0,2021-12-24
53582,0,0.32,0.0,0.0,2021-12-24
53585,1,0.58,1.71,1.71,2021-12-24
53586,1,0.62,1.6,1.61,2021-12-24
53587,0,0.32,0.0,0.0,2021-12-24
53588,0,1.09,0.0,0.0,2021-12-24
53589,5,5.51,0.91,0.91,2021-12-24
53590,7,11.04,0.63,0.63,2021-12-24
53593,0,6.47,0.0,0.0,2021-12-24
53594,7,1.39,5.03,5.04,2021-12-24
53597,2,5.31,0.38,0.38,2021-12-24
53583,2,1.64,1.22,1.22,2021-12-24
53598,0,0.74,0.0,0.0,2021-12-24
53570,1,0.67,1.5,1.5,2021-12-24
53566,6,4.14,1.45,1.45,2021-12-24
53543,0,0.47,0.0,0.0,2021-12-24
53544,0,0.23,0.0,0.0,2021-12-24
53545,3,6.34,0.47,0.47,2021-12-24
53546,8,8.25,0.97,0.97,2021-12-24
53548,5,5.26,0.95,0.95,2021-12-24
53549,5,2.82,1.77,1.78,2021-12-24
53550,0,0.33,0.0,0.0,2021-12-24
53551,4,2.36,1.69,1.69,2021-12-24
53553,0,0.16,0.0,0.0,2021-12-24
53569,0,0.35,0.0,0.0,2021-12-24
53554,0,0.31,0.0,0.0,2021-12-24
53556,1,0.72,1.39,1.39,2021-12-24
53557,0,0.095,0.0,0.0,2021-12-24
53558,0,3.36,0.0,0.0,2021-12-24
53559,0,1.72,0.0,0.0,2021-12-24
53560,0,1.01,0.0,0.0,2021-12-24
53561,0,0.54,0.0,0.0,2021-12-24
53562,0,7.19,0.0,0.0,2021-12-24
53563,2,3.1,0.65,0.64,2021-12-24
53565,2,1.28,1.57,1.57,2021-12-24
53555,1,2.38,0.42,0.42,2021-12-24
53599,0,0.014,0.0,0.0,2021-12-24
53572,0,2.91,0.0,0.0,2021-12-24
53703,2,9.5,0.21,0.21,2021-12-24
53813,0,1.61,0.0,0.0,2021-12-24
53816,0,0.23,0.0,0.0,2021-12-24
53817,0,0.045,0.0,0.0,2021-12-24
53818,1,4.42,0.23,0.23,2021-12-24
53820,0,0.61,0.0,0.0,2021-12-24
53821,2,2.2,0.91,0.91,2021-12-24
53825,0,0.16,0.0,0.0,2021-12-24
53826,0,0.36,0.0,0.0,2021-12-24
53827,0,0.071,0.0,0.0,2021-12-24
53901,6,4.03,1.49,1.49,2021-12-24
53910,2,0.91,2.19,2.19,2021-12-24
53911,0,0.34,0.0,0.0,2021-12-24
53913,15,5.68,2.64,2.66,2021-12-24
53916,6,6.16,0.97,0.97,2021-12-24
53919,1,0.75,1.33,1.33,2021-12-24
53920,0,0.11,0.0,0.0,2021-12-24
53922,1,0.24,4.24,4.24,2021-12-24
53923,2,0.58,3.42,3.43,2021-12-24
53924,1,0.39,2.55,2.55,2021-12-24
53925,4,2.15,1.86,1.87,2021-12-24
53702,0,0.046,0.0,0.0,2021-12-24
53811,1,0.9,1.11,1.11,2021-12-24
53810,0,0.1,0.0,0.0,2021-12-24
53926,1,0.45,2.2,2.2,2021-12-24
53704,8,12.59,0.64,0.63,2021-12-24
53705,1,7.01,0.14,0.14,2021-12-24
53706,0,1.67,0.0,0.0,2021-12-24
53711,3,13.68,0.22,0.22,2021-12-24
53713,2,6.08,0.33,0.33,2021-12-24
53714,4,4.41,0.91,0.91,2021-12-24
53809,1,1.16,0.86,0.86,2021-12-24
53716,3,5.05,0.59,0.59,2021-12-24
53717,0,3.48,0.0,0.0,2021-12-24
